Invoice_ID,Branch,City,customer_type,gender_customer,product_line,unit_cost,quantity,5pct_markup,revenue,date,time,payment_method,cogs,gm_pct,gross_income,rating
722-13-2115,c,Naypyitaw,MEMBER,MALE,sports and travel,42.85,1.0,2.1425,44.9925,3/14/2019,15:36,credit card,42.85,4.761904762,2.1425,9.3
645-44-1170,a,Yangon,Member,male,Home and lifestyle,58.07,9.0,26.1315,548.7615,1/19/2019,20:07,ewallet,522.63,4.761904762,26.1315,4.3
277-63-2961,b,Mandalay,Member,male,Sports and travel,73.97,500.0,3.6985,77.6685,02/03/19,15:53,   CREDIT CARD ,73.97,4.761904762,3.6985,5.4
127-47-6963,A,YANGON,NORMAL,MALE,Health and beauty,51.71,4.0,10.342,217.182,03/09/19,13:53,   Credit card ,206.84,4.761904762,10.342,9.8
237-01-6122,C,Naypyitaw,member,Female,Home And Lifestyle,80.79,9.0,36.3555,763.4655,02/01/19,20:31,credit card,727.11,4.761904762,36.3555,9.5
186-09-3669,C,Naypyitaw,Member,FEMALE,Health and beauty,81.51,1.0,4.0755,85.5855,1/22/2019,10:57,EWALLET,81.51,4.761904762,4.0755,9.2
318-68-5053,B,mandalay,Normal,Female,health and beauty,76.99,6.0,23.097,485.037,2/27/2019,17:55,,461.94,4.761904762,23.097,6.1
867-47-1948,C,   NAYPYITAW ,Normal,Female,Home and lifestyle,15.8,10.0,7.9,N/A,01/09/19,12:07,Cash,158.0,4.761904762,7.9,7.8
509-10-0516,b,Mandalay,Normal,MALE,HOME AND LIFESTYLE,45.97,4.0,9.194,193.074,02/09/19,12:02,Ewallet,183.88,4.761904762,9.194,5.1
420-04-7590,B,   mandalay  ,normal,Male,Home and lifestyle,,3.0,14.955,314.055,3/18/2019,11:29,Ewallet,299.1,4.761904762,14.955,4.7
274-05-5470,A,Yangon,Member,Female,FOOD AND BEVERAGES,73.47,,14.694,308.574,2/23/2019,18:30, cash  ,293.88,4.761904762,14.694,6.0
529-56-3974,b,mandalay,Member,Male,Electronic accessories,25.51,4.0,5.102,107.142,03/09/19,17:03,   cash ,102.04,4.761904762,5.102,6.8
316-01-3952,A,  yangon  ,   normal ,Female,food and beverages,54.27,5.0,13.5675,284.9175,3/13/2019,14:16,EWALLET,271.35,4.761904762,13.5675,4.6
283-26-5248,C,Naypyitaw,member,Female,Food and beverages,98.52,10.0,49.26,1034.46,1/30/2019,20:23,Ewallet,985.2,4.761904762,49.26,4.5
354-25-5821,B,Mandalay,Member,female,SPORTS AND TRAVEL,69.12,6.0,20.736,435.456,02/08/19,13:03,Cash,414.72,4.761904762,20.736,5.6
687-47-8271,A,YANGON,   NORMAL,Male,,98.98,10.0,49.49,1039.29,02/08/19,16:20,Credit card,989.8,4.761904762,49.49,8.7
750-57-9686,c,naypyitaw,Normal,Female,Home and lifestyle,45.38,4.0,9.076,190.596,01/08/19,13:48,Credit card,181.52,4.761904762,9.076,8.7
790-38-4466,C,NAYPYITAW,NORMAL,FEMALE,health and beauty,10.99,5.0,2.7475,57.6975,1/23/2019,10:18,Credit card,54.95,4.761904762,2.7475,9.3
269-10-8440,a,Yangon,Member,Male,health and beauty,53.17,7.0,18.6095,390.7995,1/21/2019,18:01,  cash,372.19,4.761904762,18.6095,8.9
749-81-8133,A,YANGON,Normal,Female,Fashion accessories,94.67,4.0,18.934,397.614,03/11/19,12:04,Cash,378.68,4.761904762,18.934,6.8
244-08-0162,b,MANDALAY,NORMAL,Female,health and beauty,34.21,10.0,17.105,359.205,01/02/19,13:00,Cash,342.1,4.761904762,17.105,5.1
735-32-9839,C,Naypyitaw,MEMBER,Male,Fashion Accessories,98.7,8.0,39.48,829.08,1/31/2019,10:36,   Ewallet  ,789.6,4.761904762,39.48,
635-28-5728,a,  Yangon  ,NORMAL,Male,health and beauty,56.0,3.0,8.4,176.4,2/28/2019,19:33,ewallet,168.0,4.761904762,8.4,4.8
729-09-9681,A,Yangon,MEMBER,MALE,Home and lifestyle,25.91,6.0,7.773,163.233,02/05/19,10:16,  Ewallet,155.46,4.761904762,7.773,8.7
527-09-6272,A,Yangon,Member,Female,electronic accessories,28.45,5.0,7.1125,149.3625,3/21/2019,10:17,Credit Card,142.25,4.761904762,7.1125,9.1
299-46-1805,b,Mandalay,member,Female,Sports and travel,93.72,6.0,28.116,590.436,1/15/2019,16:19,  CASH  ,562.32,4.761904762,28.116,4.5
562-12-5430,A,Yangon,Member,female,Fashion accessories,88.15,3.0,13.2225,277.6725,1/18/2019,10:11,Ewallet,264.45,4.761904762,13.2225,7.9
746-54-5508,a,Yangon,Normal,Male,Home and lifestyle,21.52,6.0,6.456,135.576,1/17/2019,12:48,Credit card,129.12,4.761904762,6.456,9.4
497-37-6538,a,Yangon,normal,Male,Sports and travel,58.91,7.0,20.6185,432.9885,1/17/2019,15:15,ewallet,412.37,4.761904762,20.6185,9.7
389-25-3394,C,NAYPYITAW,  normal,male,Electronic accessories,11.81,5.0,2.9525,62.0025,2/17/2019,18:06,Cash,59.05,4.761904762,2.9525,9.4
342-65-4817,c,NAYPYITAW,Member,male,Health and beauty,86.8,3.0,13.02,273.42,1/28/2019,16:47,ewallet,260.4,4.761904762,13.02,9.9
733-01-9107,B,Mandalay,Normal,Male,Home and lifestyle,82.7,6.0,24.81,521.01,03/05/19,18:14,Cash,496.2,4.761904762,24.81,
451-28-5717,C,Naypyitaw,Member,Female,home and lifestyle,83.17,6.0,24.951,523.971,3/20/2019,11:23,Cash,499.02,4.761904762,24.951,7.3
273-16-6619,B,Mandalay,NORMAL,Male,Home and lifestyle,33.2,2.0,3.32,69.72,3/15/2019,12:20,Credit card,66.4,4.761904762,3.32,4.4
632-90-0281,C,Naypyitaw,Normal,Female,Fashion accessories,37.55,10.0,18.775,394.275,03/08/19,20:01,Credit card,375.5,4.761904762,18.775,9.3
182-52-7000,A, YANGON,member,Female,sports and travel,27.04,4.0,5.408,113.568,01/01/19,20:26,Ewallet,108.16,4.761904762,5.408,6.9
781-84-8059,c,naypyitaw,Normal,Male,FASHION ACCESSORIES,60.74,7.0,21.259,446.439,1/18/2019,16:23,EWALLET,425.18,4.761904762,21.259,5.0
378-07-7001,B,  Mandalay ,Member,MALE,electronic accessories,48.09,3.0,7.2135,151.4835,02/10/19,18:23,Credit card,144.27,4.761904762,7.2135,7.8
574-57-9721,C,naypyitaw,normal,male,Food and beverages,43.27,2.0,4.327,90.867,03/08/19,16:53,Ewallet,86.54,4.761904762,4.327,5.7
458-61-0011,B,Mandalay,Normal,male,food and beverages,60.3,4.0,12.06,253.26,2/20/2019,18:43,Cash,241.2,4.761904762,12.06,5.8
101-81-4070,C, NAYPYITAW ,Member,Female,Health And Beauty,62.82,2.0,6.282,131.922,1/17/2019,12:36,Ewallet,125.64,4.761904762,6.282,
875-46-5808,B,mandalay,Member,Male,Health and beauty,25.9,10.0,12.95,271.95,02/06/19,14:51,,259.0,4.761904762,12.95,8.7
386-27-7606,c,Naypyitaw,Member,female,HOME AND LIFESTYLE,81.2,7.0,28.42,596.82,3/23/2019,15:59,credit card,568.4,4.761904762,28.42,8.1
152-08-9985,b,Mandalay,  MEMBER ,MALE,Health and beauty,64.36,9.0,28.962,608.202,03/12/19,12:09,  Credit card  ,579.24,4.761904762,28.962,8.6
359-90-3665,b,Mandalay,Member,Female,Fashion accessories,18.08,4.0,3.616,75.936,1/14/2019,18:03, Credit card ,72.32,4.761904762,3.616,9.5
232-11-3025,A,yangon,NORMAL,male,Sports and travel,78.77,10.0,39.385,827.085,1/24/2019,10:04,CASH,787.7,4.761904762,39.385,6.4
369-82-2676,B, MANDALAY ,NORMAL,Male,,75.66,,18.915,397.215,1/15/2019,18:22,Ewallet,378.3,4.761904762,18.915,7.8
565-17-3836,A,YANGON,Member,FEMALE,health and beauty,47.67,,9.534,200.214,03/12/19,14:21,,190.68,4.761904762,9.534,
288-62-1085,A,YANGON,Member,male,FASHION ACCESSORIES,38.54,5.0,9.635,202.335,01/09/19,13:34,  EWALLET,192.7,4.761904762,9.635,5.6
837-55-7229,b, mandalay ,Normal,Female,fashion accessories,47.44,1.0,2.372,49.812,2/22/2019,18:19,Credit card,47.44,4.761904762,2.372,6.8
214-17-6927,C,naypyitaw,  NORMAL,FEMALE,Food and beverages,16.48,6.0,4.944,103.824,02/07/19,18:23,Ewallet,98.88,4.761904762,4.944,9.9
732-94-0499,C,Naypyitaw,Normal,Female,electronic accessories,41.65,10.0,20.825,437.325,1/13/2019,17:04, Credit Card ,416.5,4.761904762,20.825,5.4
525-09-8450,B,MANDALAY,NORMAL,Male,Electronic accessories,72.13,10.0,36.065,757.365,1/31/2019,15:12,credit card,721.3,4.761904762,36.065,4.2
235-46-8343,C,   NAYPYITAW ,Member,Male,Food and beverages,27.66,10.0,13.83,290.43,2/14/2019,11:26,   credit card ,276.6,4.761904762,13.83,8.9
400-60-7251,A,Yangon,NORMAL,Male,Home and lifestyle,74.07,1.0,3.7035,77.7735,02/10/19,12:50,ewallet,74.07,4.761904762,3.7035,9.9
687-15-1097,c,naypyitaw,MEMBER,Female,Health and beauty,21.12,2.0,2.112,44.352,01/03/19,19:17,Cash,42.24,4.761904762,2.112,9.7
211-30-9270,C,naypyitaw,normal,male,Health And Beauty,17.41,5.0,4.3525,91.4025,1/28/2019,15:16,CREDIT CARD,87.05,4.761904762,4.3525,4.9
795-49-7276,a,yangon,   Normal  ,Male,Fashion accessories,37.15,4.0,7.43,156.03,3/23/2019,18:59,Ewallet,148.6,4.761904762,7.43,8.3
218-59-9410,A, Yangon ,MEMBER,female,HOME AND LIFESTYLE,72.42,3.0,10.863,228.123,3/29/2019,16:54,EWALLET,217.26,4.761904762,10.863,8.2
659-65-8956,b,Mandalay,Member,MALE,FASHION ACCESSORIES,51.36,1.0,2.568,53.928,1/16/2019,15:26, Ewallet  ,51.36,4.761904762,2.568,5.2
409-33-9708,A,Yangon,NORMAL,FEMALE,Fashion accessories,98.48,2.0,9.848,206.808,2/19/2019,10:12,Ewallet,196.96,4.761904762,9.848,9.2
595-27-4851,A,Yangon,Normal,Female,Fashion accessories,54.28,7.0,18.998,398.958,1/27/2019,18:05,Ewallet,379.96,4.761904762,18.998,9.3
797-88-0493,A,Yangon,  Normal  ,Female,Health and beauty,64.27,4.0,12.854,269.934,3/26/2019,13:54,  Cash ,257.08,4.761904762,12.854,7.7
760-53-9233,A,YANGON,  Member ,Male,FASHION ACCESSORIES,41.28,3.0,6.192,130.032,3/26/2019,18:37,Credit Card,123.84,4.761904762,6.192,8.5
870-54-3162,A,YANGON,normal,Female,Sports and travel,32.25,5.0,8.0625,169.3125,1/27/2019,13:26,CASH,161.25,4.761904762,8.0625,9.0
291-32-1427,B,mandalay,member,male,fashion accessories,21.94,5.0,5.485,115.185,03/05/19,12:29,Ewallet,109.7,4.761904762,5.485,5.3
731-59-7531,B,   Mandalay,Member,Male,,72.57,8.0,29.028,609.588,3/30/2019,17:58,CASH,580.56,4.761904762,29.028,4.6
592-46-1692,C,Naypyitaw,member,female,Food And Beverages,36.77,7.0,12.8695,270.2595,01/11/19,20:10,Cash,257.39,4.761904762,12.8695,7.4
635-40-6220,A,yangon,Normal,Male,,89.6,8.0,35.84,752.64,02/07/19,11:28,Ewallet,716.8,4.761904762,35.84,6.6
640-48-5028,B, MANDALAY , Member  ,Female,,88.39,9.0,39.7755,835.2855,03/02/19,12:40,Cash,795.51,4.761904762,39.7755,6.3
373-88-1424,c,Naypyitaw,MEMBER,male,Home and lifestyle,35.81,5.0,8.9525,188.0025,02/06/19,18:44, EWALLET  ,179.05,4.761904762,8.9525,7.9
254-31-0042,A,Yangon,Member,Male,ELECTRONIC ACCESSORIES,21.5,9.0,9.675,203.175,03/06/19,12:46,Credit card,193.5,4.761904762,9.675,7.8
144-51-6085,A,YANGON,MEMBER,Male,Home and lifestyle,70.74,4.0,14.148,297.108,01/05/19,16:05,credit card,282.96,4.761904762,14.148,4.4
370-41-7321,B,MANDALAY,member,Male,health and beauty,56.69,,25.5105,535.7205,2/27/2019,17:24,Credit card,510.21,4.761904762,25.5105,8.4
400-45-1220,B,Mandalay,Normal,Female,health and beauty,13.5,10.0,6.75,141.75,2/27/2019,11:06, Credit card,135.0,4.761904762,6.75,4.8
556-86-3144,C,   Naypyitaw ,MEMBER,Female,Fashion accessories,74.29,1.0,3.7145,78.0045,1/13/2019,19:30,cash,74.29,4.761904762,3.7145,5.0
551-21-3069,c,Naypyitaw,Normal,FEMALE,Electronic accessories,23.07,9.0,10.3815,218.0115,02/01/19,11:27,Cash,207.63,4.761904762,10.3815,4.9
631-34-1880,C, NAYPYITAW ,  Member ,Male,food and beverages,24.31,3.0,3.6465,76.5765,01/08/19,19:09,Credit card,72.93,4.761904762,3.6465,4.3
678-79-0726,c,Naypyitaw,Member,FEMALE,SPORTS AND TRAVEL,90.63,,40.7835,856.4535,1/18/2019,15:28,Cash,815.67,4.761904762,40.7835,5.1
388-76-2555,B,MANDALAY,Normal,Male,sports and travel,13.69,6.0,4.107,86.247,2/13/2019,13:59,Cash,82.14,4.761904762,4.107,6.3
447-15-7839,A,  Yangon ,member,FEMALE,sports and travel,22.24,10.0,11.12,233.52,02/09/19,11:00,cash,222.4,4.761904762,11.12,4.2
192-98-7397,C,naypyitaw,NORMAL,MALE,Fashion accessories,12.78,1.0,0.639,13.419,01/08/19,14:11,Ewallet,12.78,4.761904762,0.639,9.5
186-79-9562,B,mandalay,Normal,MALE,Health and beauty,71.77,7.0,25.1195,527.5095,3/29/2019,14:06,Cash,502.39,4.761904762,25.1195,8.9
396-90-2219,B,Mandalay,normal,female,Electronic accessories,14.96,8.0,5.984,125.664,2/23/2019,12:29,cash,119.68,4.761904762,5.984,8.6
433-75-6987,B,Mandalay,member,FEMALE,Health and beauty,55.97,7.0,19.5895,411.3795,03/05/19,19:06,Ewallet,391.79,4.761904762,19.5895,8.9
816-57-2053,A,Yangon,Normal,Male,sports and travel,60.87,2.0,6.087,127.827,03/09/19,12:37,Ewallet,121.74,4.761904762,6.087,8.7
390-31-6381,C,Naypyitaw,Normal,Male,food and beverages,27.22,3.0,4.083,85.743,01/07/19,12:37,Cash,81.66,4.761904762,4.083,7.3
238-49-0436,a,Yangon,normal,Male,health and beauty,32.46,8.0,12.984,272.664,3/27/2019,13:48,credit card,259.68,4.761904762,12.984,4.9
268-27-6179,B,Mandalay,  member  ,Female,FASHION ACCESSORIES,56.47,8.0,22.588,474.348,03/09/19,14:57,EWALLET,451.76,4.761904762,22.588,7.3
832-51-6761,a,Yangon,Normal,Male,Food and beverages,33.88,8.0,13.552,284.592,1/19/2019,20:29,ewallet,271.04,4.761904762,13.552,9.6
895-03-6665,B,Mandalay,Normal,female,Fashion accessories,36.51,9.0,16.4295,345.0195,2/16/2019,10:52,Cash,328.59,4.761904762,16.4295,4.2
326-78-5178,C,  NAYPYITAW ,Member,male,Food and beverages,91.4,7.0,31.99,671.79,02/03/19,10:19,CASH,639.8,4.761904762,31.99,9.5
565-67-6697,B,mandalay,Member,MALE,Home and lifestyle,27.0,9.0,12.15,255.15,03/02/19,14:16,cash,243.0,4.761904762,12.15,4.8
558-60-5016,A,YANGON,  Normal ,FEMALE,Home and lifestyle,33.3,9.0,14.985,314.685,03/04/19,15:27,Ewallet,299.7,4.761904762,14.985,7.2
338-65-2210,C,Naypyitaw,Member,,Health And Beauty,68.6,10.0,34.3,720.3,02/05/19,19:57,Cash,686.0,4.761904762,34.3,9.1
767-05-1286,C,naypyitaw, MEMBER  ,Female,Home and lifestyle,,6.0,25.131,527.751,1/23/2019,12:10,Ewallet,502.62,4.761904762,25.131,5.4
346-12-3257,b,Mandalay,Member,MALE,Electronic Accessories,19.24,9.0,8.658,181.818,03/04/19,16:28,Cash,173.16,4.761904762,8.658,8.0
149-15-7606,b,Mandalay,MEMBER,Male,sports and travel,37.32,9.0,16.794,352.674,03/06/19,15:31,EWALLET,335.88,4.761904762,16.794,5.1
649-11-3678,C,Naypyitaw,Normal,FEMALE,Food and beverages,22.93,9.0,10.3185,216.6885,2/26/2019,20:26,cash,206.37,4.761904762,10.3185,5.5
319-50-3348,B,Mandalay,Normal,Female,Home And Lifestyle,40.3,2.0,4.03,84.63,03/11/19,15:30,Ewallet,80.6,4.761904762,4.03,4.4
860-73-6466,a,yangon,Member,female,SPORTS AND TRAVEL,39.47,2.0,3.947,82.887,03/02/19,16:16,Credit card,78.94,4.761904762,3.947,5.0
859-97-6048,c,Naypyitaw,MEMBER,Male,Electronic accessories,84.25,2.0,8.425,176.925,3/26/2019,14:13,Credit card,168.5,4.761904762,8.425,5.3
291-59-1384,B,  Mandalay ,normal,male,,60.3,1.0,3.015,63.315,2/28/2019,17:38,Cash,60.3,4.761904762,3.015,6.0
725-32-9708,B,Mandalay,Member,Female,Fashion accessories,68.71,4.0,13.742,288.582,01/04/19,19:01,Cash,274.84,4.761904762,13.742,4.1
643-38-7867,A,yangon,normal,Male,Home and lifestyle,97.94,1.0,4.897,102.837,03/07/19,11:44,Ewallet,97.94,4.761904762,4.897,6.9
761-49-0439,B,MANDALAY,Member,female,electronic accessories,12.1,8.0,4.84,101.64,1/19/2019,10:17,Ewallet,96.8,4.761904762,4.84,8.6
333-73-7901,C,Naypyitaw,normal,Female,HEALTH AND BEAUTY,54.92,8.0,21.968,461.328,3/23/2019,13:24,Ewallet,439.36,4.761904762,21.968,7.6
827-26-2100,a,   Yangon,member,male,,33.84,9.0,15.228,319.788,3/21/2019,16:21,ewallet,304.56,4.761904762,15.228,8.8
530-90-9855,A,Yangon,Member,Male,Home and lifestyle,47.59,8.0,19.036,399.756,01/01/19,14:47,Cash,380.72,4.761904762,19.036,5.7
361-85-2571,a,   Yangon  ,  Normal,FEMALE,Sports and travel,89.48,5.0,22.37,469.77,3/30/2019,10:18,Cash,447.4,4.761904762,22.37,7.4
826-58-8051,B,mandalay,Normal,MALE,Home and lifestyle,62.19,4.0,12.438,261.198,01/06/19,19:46,Ewallet,248.76,4.761904762,12.438,4.3
404-91-5964,A,Yangon,Normal,male,Electronic Accessories,74.58,7.0,26.103,548.163,02/04/19,16:09, CREDIT CARD,522.06,4.761904762,26.103,9.0
715-20-1673,B,mandalay,NORMAL,Male,Electronic accessories,28.38,5.0,7.095,148.995,03/06/19,20:57,cash,141.9,4.761904762,7.095,9.4
400-89-4171,C,Naypyitaw,   normal  ,Female,Sports and travel,80.97,8.0,32.388,680.148,1/28/2019,13:05,Cash,647.76,4.761904762,32.388,9.3
226-71-3580,C,Naypyitaw,  NORMAL ,Female,Sports and travel,23.75,9.0,10.6875,224.4375,1/31/2019,12:02,Cash,213.75,4.761904762,10.6875,9.5
149-61-1929,A,YANGON,normal,male,Sports and travel,64.19,10.0,32.095,673.995,1/19/2019,14:08,Credit card,641.9,4.761904762,32.095,6.7
408-26-9866,C,Naypyitaw,Normal,Female,SPORTS AND TRAVEL,73.98,7.0,25.893,543.753,03/02/19,16:42,Ewallet,517.86,4.761904762,25.893,4.1
200-16-5952,C,Naypyitaw,Member,male,FOOD AND BEVERAGES,65.65,2.0,6.565,137.865,1/17/2019,16:46,Cash,131.3,4.761904762,6.565,6.0
765-26-6951,a,Yangon,Normal,Male,Sports and travel,72.61,6.0,21.783,457.443,01/01/19,10:39,Credit card,435.66,4.761904762,21.783,6.9
189-08-9157,C,naypyitaw,Normal,Female,Fashion accessories,,9.0,14.2785,299.8485,01/08/19,16:17,Credit card,285.57,4.761904762,14.2785,5.9
372-94-8041,a,Yangon,Normal,Male,HEALTH AND BEAUTY,15.26,6.0,4.578,96.138,2/15/2019,18:03,  Ewallet ,91.56,4.761904762,4.578,9.8
110-48-7033,B,Mandalay,Member,Male,Fashion accessories,32.62,4.0,6.524,137.004,1/29/2019,14:12,cash,130.48,4.761904762,6.524,9.0
745-74-0715,A,Yangon,Normal,Male,ELECTRONIC ACCESSORIES,58.03,2.0,5.803,121.863,03/10/19,20:46,Ewallet,116.06,4.761904762,5.803,8.8
235-06-8510,C,  Naypyitaw ,Member,MALE,HOME AND LIFESTYLE,85.72,3.0,12.858,270.018,1/24/2019,20:59,   Ewallet ,257.16,4.761904762,12.858,5.1
284-34-9626,B,Mandalay,  normal,Female,home and lifestyle,77.04,3.0,11.556,242.676,02/11/19,10:39,Credit card,231.12,4.761904762,11.556,7.2
225-98-1496,C,Naypyitaw,Normal,FEMALE,Fashion accessories,27.02,3.0,4.053,85.113,03/02/19,13:01,Credit card,81.06,4.761904762,4.053,7.1
273-84-2164,C,Naypyitaw,MEMBER,MALE,Electronic accessories,12.05,5.0,3.0125,63.2625,2/16/2019,15:53,  EWALLET  ,60.25,4.761904762,3.0125,5.5
559-98-9873,A,Yangon,Member,Female,fashion accessories,53.65,7.0,18.7775,394.3275,02/10/19,12:56,  Ewallet,375.55,4.761904762,18.7775,5.2
130-98-8941,c,Naypyitaw,NORMAL,male,Fashion accessories,64.26,7.0,22.491,472.311,02/09/19,10:00,CASH,449.82,4.761904762,22.491,5.7
573-10-3877,B,Mandalay,member,Male,Health and beauty,39.01,1.0,1.9505,40.9605,03/12/19,16:46,credit card,39.01,4.761904762,1.9505,4.7
651-96-5970,A,yangon, Normal ,MALE,Fashion accessories,46.41,1.0,2.3205,48.7305,03/03/19,20:06,CREDIT CARD,46.41,4.761904762,2.3205,4.0
546-80-2899,A,Yangon,Member,male,Home and lifestyle,37.69,2.0,3.769,79.149,2/20/2019,15:29,Ewallet,75.38,4.761904762,3.769,9.5
288-38-3758,C,Naypyitaw,member,,FASHION ACCESSORIES,84.87,3.0,12.7305,267.3405,1/25/2019,18:30,EWALLET,254.61,4.761904762,12.7305,7.4
258-92-7466,A,Yangon,Normal,Female,HEALTH AND BEAUTY,35.68,5.0,8.92,187.32,02/06/19,18:33,CREDIT CARD,178.4,4.761904762,8.92,6.6
744-16-7898,B,   Mandalay ,normal,Female,HOME AND LIFESTYLE,97.37,10.0,48.685,1022.385,1/15/2019,13:48,CREDIT CARD,973.7,4.761904762,48.685,4.9
521-18-7827,C,Naypyitaw,Member,male,HOME AND LIFESTYLE,39.39,5.0,9.8475,206.7975,1/22/2019,20:46,,196.95,4.761904762,9.8475,8.7
730-70-9830,C,Naypyitaw,  normal ,Female,Home and lifestyle,70.11,6.0,21.033,441.693,3/14/2019,17:54,  EWALLET  ,420.66,4.761904762,21.033,5.2
132-32-9879,B,Mandalay,Member,Female,Electronic accessories,93.96,4.0,18.792,394.632,03/09/19,18:00,CASH,375.84,4.761904762,18.792,9.5
489-82-1237,A,Yangon,NORMAL,FEMALE,Electronic accessories,93.88,7.0,32.858,690.018,01/05/19,11:51,credit card,657.16,4.761904762,32.858,7.3
307-85-2293,B,mandalay,Normal,MALE,Home and lifestyle,50.28,5.0,12.57,263.97,03/07/19,13:58,Ewallet,251.4,4.761904762,12.57,9.7
256-58-3609,c,Naypyitaw,MEMBER,Male,Fashion accessories,91.98,1.0,4.599,96.579,3/18/2019,15:29,   CASH ,91.98,4.761904762,4.599,9.8
316-55-4634,B,Mandalay,   MEMBER ,male,food and beverages,80.05,5.0,20.0125,420.2625,1/26/2019,12:45,Credit Card,400.25,4.761904762,20.0125,9.4
656-95-9349,A,yangon,Member,FEMALE,HEALTH AND BEAUTY,68.93,7.0,24.1255,506.6355,03/11/19,11:03,Credit card,482.51,4.761904762,24.1255,4.6
209-61-0206,A,yangon,normal,Female,HOME AND LIFESTYLE,42.91,5.0,10.7275,225.2775,01/05/19,17:29,Ewallet,214.55,4.761904762,10.7275,6.1
669-54-1719,B,Mandalay,MEMBER,Male,Electronic accessories,18.93,6.0,5.679,119.259,02/10/19,12:45,Credit Card,113.58,4.761904762,5.679,8.1
642-61-4706,B,   Mandalay  ,member,MALE,FOOD AND BEVERAGES,93.4,2.0,9.34,196.14,3/30/2019,16:34,  Cash ,186.8,4.761904762,9.34,5.5
737-88-5876,A,Yangon,  Member  ,Male,Home and lifestyle,23.29,4.0,4.658,97.818,3/19/2019,11:52,  Credit card ,93.16,4.761904762,4.658,5.9
413-20-6708,c,Naypyitaw,Member,Female,Fashion Accessories,51.47,1.0,2.5735,#ERROR,3/18/2019,15:52,  EWALLET,51.47,4.761904762,2.5735,8.5
857-16-3520,A,Yangon,   Member ,Female,Fashion accessories,71.46,7.0,25.011,525.231,3/28/2019,16:06,EWALLET,500.22,4.761904762,25.011,4.5
541-08-3113,C,Naypyitaw,Normal,Male,FOOD AND BEVERAGES,65.97,8.0,26.388,554.148,02/02/19,20:29,CASH,527.76,4.761904762,26.388,8.4
667-92-0055,A,Yangon,MEMBER,MALE,health and beauty,99.83,6.0,29.949,628.929,03/04/19,15:02,Ewallet,598.98,4.761904762,29.949,8.5
314-23-4520,C,Naypyitaw,   Member ,Male,Health And Beauty,81.23,7.0,28.4305,597.0405,1/15/2019,20:44, Cash  ,568.61,4.761904762,28.4305,9.0
176-78-1170,C,Naypyitaw,member,male,HEALTH AND BEAUTY,33.81,3.0,5.0715,106.5015,1/26/2019,15:11,Ewallet,101.43,4.761904762,5.0715,0.0
746-68-6593,C,Naypyitaw, Member  ,FEMALE,sports and travel,87.16,2.0,8.716,183.036,01/11/19,14:29,,174.32,4.761904762,8.716,9.7
649-29-6775,B,mandalay,Normal,Male,Fashion Accessories,33.52,1.0,1.676,35.196,02/08/19,15:31,cash,33.52,4.761904762,1.676,6.7
674-56-6360,A,   Yangon,normal,Male,Electronic accessories,95.15,1.0,4.7575,99.9075,3/22/2019,14:00,  Cash ,95.15,4.761904762,4.7575,6.0
345-08-4992,A,Yangon,Normal,male,Home and lifestyle,33.99,6.0,10.197,214.137,03/08/19,15:37,  Credit card,203.94,4.761904762,10.197,7.7
886-18-2897,a,Yangon,NORMAL,Female,Food and beverages,56.56,5.0,14.14,296.94,3/22/2019,19:06,Credit card,282.8,4.761904762,14.14,4.5
272-27-9238,C,  naypyitaw, Normal ,female,food and beverages,41.24,4.0,8.248,173.208,2/19/2019,16:23,Cash,164.96,4.761904762,8.248,7.1
721-86-6247,A,yangon,Normal,female,Home and lifestyle,63.42,8.0,25.368,532.728,03/11/19,12:55,   Ewallet,507.36,4.761904762,25.368,7.4
272-65-1806,A,Yangon,normal,FEMALE,electronic accessories,60.88,9.0,27.396,575.316,1/15/2019,17:17, Ewallet ,547.92,4.761904762,27.396,4.7
679-22-6530,B,MANDALAY,NORMAL,FEMALE,sports and travel,40.62,2.0,4.062,85.302,1/17/2019,10:01,Credit card,81.24,4.761904762,4.062,4.1
172-42-8274,B,MANDALAY,normal,Female,ELECTRONIC ACCESSORIES,38.27,2.0,3.827,80.367,03/02/19,18:18,Credit Card,76.54,4.761904762,3.827,5.8
422-29-8786,A,Yangon,  Normal,female,Home and lifestyle,67.09,5.0,16.7725,352.2225,01/03/19,16:47,Credit card,335.45,4.761904762,16.7725,9.1
233-34-0817,C,NAYPYITAW,MEMBER,Female,Electronic Accessories,98.84,1.0,4.942,103.782,2/15/2019,11:21,Cash,98.84,4.761904762,4.942,8.4
409-49-6995,C,Naypyitaw,   Member  ,Female,Food and beverages,47.27,6.0,14.181,297.801,02/05/19,10:17,cash,283.62,4.761904762,14.181,8.8
460-93-5834,A,Yangon,Normal,MALE,Sports and travel,45.58,7.0,15.953,335.013,1/13/2019,10:03,Cash,319.06,4.761904762,15.953,5.0
238-45-6950,B,Mandalay,Member,Male,Food and beverages,53.72,1.0,2.686,56.406,03/01/19,20:03,ewallet,53.72,4.761904762,2.686,6.4
785-96-0615,B,mandalay,   Member ,Female,Electronic accessories,35.74,8.0,14.296,300.216,2/17/2019,15:28,ewallet,285.92,4.761904762,14.296,4.9
831-07-6050,A,Yangon,NORMAL,Male,Electronic Accessories,32.71,5.0,8.1775,171.7275,3/19/2019,11:30,credit card,163.55,4.761904762,8.1775,9.9
